Timestamp,Username,Sample_name,Class1,Class2
2021-04-23 00:45:43.662163,annotator4,29_speaker13_male,3,3
2021-04-23 00:46:01.471881,annotator4,41_speaker3_female,5,4
2021-04-23 00:46:25.421881,annotator4,33_speaker25_male_1,5,5
2021-04-23 00:47:48.223235,annotator4,2_speaker1_female,2,2
2021-04-23 00:48:15.366031,annotator4,11_speaker28_male,1,1
2021-04-23 00:48:48.712654,annotator4,7_speaker40_male,3,2
2021-04-23 00:49:16.697280,annotator4,13_speaker36_male,4,4
2021-04-23 00:49:47.425308,annotator4,58_speaker1_female,4,2
2021-04-23 00:50:19.248889,annotator4,18_speaker7_male,4,3
2021-04-23 00:51:02.738697,annotator4,27_speaker10_female,4,4
2021-04-23 00:51:41.782740,annotator4,8_speaker18_female_1,3,4
2021-04-23 00:52:19.026910,annotator4,38_speaker9_female,4,4
2021-04-23 00:53:05.156199,annotator4,59_speaker21_male,2,3
2021-04-23 00:53:49.006230,annotator4,21_speaker29_male,5,2
2021-04-23 00:54:54.125430,annotator4,7_speaker18_female,2,1
2021-04-23 00:57:28.014187,annotator4,33_speaker25_male_2,3,3
2021-04-23 01:05:15.097301,annotator4,1_speaker29_male,5,2
2021-04-23 01:05:48.268406,annotator4,22_speaker31_female,2,2
2021-04-23 01:06:07.699941,annotator4,6_speaker25_male,4,5
2021-04-23 01:06:24.945572,annotator4,57_speaker36_male_1,2,3
2021-04-23 01:07:17.764513,annotator4,4_speaker22_male,2,3
2021-04-23 01:08:01.475709,annotator4,15_speaker42_female_1,3,4
2021-04-23 01:08:44.301030,annotator4,53_speaker7_male,4,3
2021-04-23 01:09:25.993972,annotator4,33_speaker32_female,4,3
2021-04-23 01:10:00.749627,annotator4,47_speaker18_female,3,3
2021-04-23 01:10:27.985306,annotator4,17_speaker3_female_1,2,2
2021-04-23 01:11:04.762273,annotator4,12_speaker20_female,4,3
2021-04-23 01:11:36.031478,annotator4,17_speaker18_female,3,3
2021-04-23 01:12:16.908660,annotator4,54_speaker7_male,5,4
2021-04-23 01:13:04.482359,annotator4,4_speaker22_male_1,3,3
2021-04-23 01:13:40.790502,annotator4,39_speaker22_male,1,4
2021-04-23 01:14:07.944261,annotator4,57_speaker2_female,4,4
2021-04-23 01:14:45.897228,annotator4,28_speaker17_female,4,4
2021-04-23 01:15:31.433839,annotator4,6_speaker6_female,4,3
2021-04-23 01:16:02.943986,annotator4,53_speaker13_male,5,2
2021-04-23 01:16:44.013359,annotator4,17_speaker21_male,1,3
2021-04-23 20:52:42.791618,annotator4,28_speaker18_female,4,4
2021-04-23 20:53:56.818179,annotator4,28_speaker3_female_1,3,4
2021-04-23 20:54:55.173184,annotator4,8_speaker29_male,3,2
2021-04-23 20:55:48.577049,annotator4,22_speaker6_female,2,3
2021-04-23 20:56:24.960865,annotator4,4_speaker28_male,1,1
2021-04-23 20:56:56.262198,annotator4,58_speaker5_female,4,4
2021-04-23 20:57:28.198716,annotator4,49_speaker3_female_4,2,3
2021-04-23 20:58:06.336133,annotator4,6_speaker3_female,2,3
2021-04-23 20:59:12.546596,annotator4,40_speaker1_female,2,3
2021-04-23 20:59:55.814357,annotator4,19_speaker0_female_1,3,3
2021-04-23 21:00:44.278727,annotator4,36_speaker41_male,4,4
2021-04-23 21:01:26.138741,annotator4,30_speaker3_female,2,2
2021-04-23 21:02:08.950587,annotator4,30_speaker23_female,2,2
2021-04-23 21:02:45.263832,annotator4,54_speaker42_female,3,3
2021-04-23 21:03:39.957254,annotator4,40_speaker27_female,4,4
2021-04-23 21:12:41.277604,annotator4,53_speaker34_female,4,4
2021-04-23 21:13:54.423935,annotator4,35_speaker34_female,5,4
2021-04-23 21:14:26.494256,annotator4,22_speaker2_female,5,4
2021-04-23 21:15:05.077658,annotator4,47_speaker1_female,2,2
2021-04-23 21:15:39.767845,annotator4,39_speaker27_female_2,3,4
2021-04-23 21:16:16.594127,annotator4,10_speaker1_female,4,3
2021-04-23 21:16:59.762472,annotator4,56_speaker10_female,4,4
2021-04-23 21:17:33.148770,annotator4,46_speaker13_male,5,4
2021-04-23 21:18:12.794864,annotator4,4_speaker21_male,1,2
2021-04-23 21:18:55.774454,annotator4,25_speaker33_female,4,4
2021-04-23 21:19:34.625903,annotator4,23_speaker19_male,1,1
2021-04-23 21:20:07.633627,annotator4,6_speaker27_female,2,3
2021-04-23 21:20:49.066399,annotator4,50_speaker18_female_2,3,2
2021-04-23 21:21:24.841553,annotator4,39_speaker35_female,4,3
2021-04-23 21:22:17.964695,annotator4,35_speaker18_female,3,4
2021-04-23 21:23:02.143332,annotator4,40_speaker2_female,4,3
2021-04-23 21:23:40.617045,annotator4,35_speaker12_male,1,1
2021-04-23 21:24:10.361755,annotator4,47_speaker19_male,3,2
2021-04-23 21:24:39.452920,annotator4,41_speaker35_female,1,1
2021-04-23 21:30:20.782010,annotator4,11_speaker20_female,3,1
2021-04-23 21:44:00.261980,annotator4,34_speaker2_female,4,3
2021-04-23 21:44:46.412027,annotator4,34_speaker27_female,1,2
2021-04-23 21:45:40.808352,annotator4,8_speaker32_female,3,3
2021-04-24 17:49:58.159025,annotator4,32_speaker21_male,2,2
2021-04-24 17:50:40.795222,annotator4,43_speaker18_female,4,4
2021-04-24 17:52:25.649122,annotator4,57_speaker9_female,4,4
2021-04-24 17:55:47.264812,annotator4,17_speaker3_female,2,2
2021-04-24 17:57:20.292901,annotator4,46_speaker3_male,3,4
2021-04-24 17:58:02.713127,annotator4,51_speaker3_female,2,3
2021-04-24 18:04:57.391187,annotator4,31_speaker32_female,4,4
2021-04-24 18:05:10.789543,annotator4,49_speaker3_female_3,3,4
2021-04-24 18:05:33.248212,annotator4,9_speaker6_female,2,3
2021-04-24 18:05:51.961423,annotator4,25_speaker32_female,5,4
2021-04-24 18:06:13.543729,annotator4,56_speaker22_male,5,5
2021-04-24 18:06:44.198567,annotator4,47_speaker2_female,5,4
2021-04-24 18:07:17.044245,annotator4,3_speaker1_female,1,2
2021-04-24 18:07:33.423706,annotator4,20_speaker26_female,4,4
2021-04-24 18:08:03.404660,annotator4,36_speaker19_male,4,2
2021-04-24 18:08:43.306725,annotator4,13_speaker11_female,4,5
2021-04-24 18:09:08.340991,annotator4,10_speaker3_female,2,2
2021-04-24 18:09:26.802580,annotator4,39_speaker30_male,1,2
2021-04-24 18:09:53.607850,annotator4,52_speaker23_female,4,4
2021-04-24 18:11:02.295331,annotator4,10_speaker30_male,3,3
2021-04-24 18:11:28.124610,annotator4,48_speaker7_male,4,4
2021-04-24 18:11:57.780572,annotator4,20_speaker33_female,4,4
2021-04-24 18:12:11.925464,annotator4,45_speaker3_female,3,3
2021-04-24 18:12:32.620208,annotator4,11_speaker42_female,2,2
2021-04-24 18:14:26.853715,annotator4,39_speaker35_female_1,2,3
2021-04-24 18:14:55.888275,annotator4,26_speaker9_female,3,3
2021-04-24 18:16:12.139251,annotator4,28_speaker4_female,3,3
2021-04-24 18:16:46.767901,annotator4,53_speaker18_female,4,4
2021-04-24 18:17:25.575369,annotator4,15_speaker3_male,3,4
2021-04-24 18:18:04.892174,annotator4,18_speaker41_male,5,3
2021-04-24 18:18:39.205915,annotator4,12_speaker41_male,5,4
2021-04-24 18:19:14.908234,annotator4,45_speaker26_female,2,2
2021-04-24 18:19:46.183618,annotator4,59_speaker9_female,4,4
2021-04-24 18:20:23.459057,annotator4,46_speaker1_female,3,3
2021-04-24 18:20:42.922297,annotator4,4_speaker42_female,3,3
2021-04-24 18:22:59.021747,annotator4,1_speaker27_female,2,3
2021-04-24 18:23:20.724538,annotator4,41_speaker9_female,3,4
2021-04-24 18:23:48.170608,annotator4,2_speaker3_female,3,4
2021-04-24 18:24:21.948798,annotator4,25_speaker9_female,4,3
2021-04-24 18:24:45.335497,annotator4,14_speaker2_female,5,4
2021-04-24 18:25:07.190745,annotator4,51_speaker1_female,1,2
2021-04-24 18:27:04.784561,annotator4,38_speaker40_male,4,4
2021-04-24 18:27:28.161365,annotator4,17_speaker38_male,1,2
2021-04-24 18:27:54.345116,annotator4,4_speaker27_female,2,3
2021-04-24 18:57:59.698927,annotator4,12_speaker26_female,4,3
2021-04-24 18:58:22.380054,annotator4,2_speaker24_female,4,5
2021-04-24 18:59:13.045634,annotator4,4_speaker7_male,3,2
2021-04-24 18:59:41.462454,annotator4,20_speaker31_female,2,2
2021-04-24 19:02:19.514112,annotator4,27_speaker9_female,3,3
2021-04-24 19:03:09.671705,annotator4,45_speaker3_female_1,1,2
2021-04-24 19:04:17.657978,annotator4,33_speaker34_female,3,3
2021-04-24 19:05:18.094075,annotator4,26_speaker34_female,4,4
2021-04-24 19:06:09.483519,annotator4,10_speaker23_female,3,4
2021-04-24 19:06:48.556505,annotator4,4_speaker9_female,4,5
2021-04-24 19:07:17.253271,annotator4,46_speaker18_female,4,5
2021-04-24 19:07:37.180430,annotator4,56_speaker5_female,4,4
2021-04-24 19:08:51.788097,annotator4,1_speaker21_male,2,3
2021-04-24 19:09:12.572965,annotator4,58_speaker31_female,2,3
2021-04-24 19:10:38.569894,annotator4,30_speaker27_female,4,4
2021-04-24 19:11:02.829379,annotator4,41_speaker2_female,4,4
2021-04-24 19:12:02.377344,annotator4,32_speaker5_female,3,3
2021-04-24 19:12:26.465194,annotator4,13_speaker3_female_1,2,2
2021-04-24 19:12:58.679663,annotator4,9_speaker31_female,2,2
2021-04-24 19:13:25.997703,annotator4,30_speaker34_female,4,4
2021-04-24 19:13:59.360720,annotator4,17_speaker29_male,4,2
2021-04-24 19:14:34.130596,annotator4,32_speaker3_female,2,3
2021-04-24 19:15:06.053910,annotator4,48_speaker18_female_1,4,4
2021-04-24 19:15:38.215602,annotator4,2_speaker25_male,3,4
2021-04-24 19:16:00.198807,annotator4,3_speaker13_male,1,1
2021-04-24 19:16:29.398212,annotator4,55_speaker9_female,3,3
2021-04-24 19:17:03.573933,annotator4,3_speaker6_female,2,2
2021-04-24 19:17:26.579938,annotator4,59_speaker12_male,3,3
2021-04-24 19:18:06.580259,annotator4,35_speaker22_male,4,4
2021-04-24 19:20:06.921773,annotator4,46_speaker7_male,4,3
2021-04-24 19:20:38.194659,annotator4,28_speaker3_female,3,4
2021-04-25 12:26:56.250475,annotator4,55_speaker12_male,4,4
2021-04-25 12:27:39.924469,annotator4,27_speaker7_male,4,5
2021-04-25 12:28:22.120437,annotator4,21_speaker3_female_1,4,4
2021-04-25 12:28:54.406011,annotator4,19_speaker3_female,4,5
2021-04-25 12:29:19.673158,annotator4,30_speaker33_female,4,5
2021-04-25 12:30:02.489559,annotator4,30_speaker3_male,4,4
2021-04-25 12:30:45.200674,annotator4,2_speaker15_male,2,3
2021-04-25 12:31:15.811677,annotator4,31_speaker40_male,4,4
2021-04-25 12:32:05.670489,annotator4,38_speaker3_female,4,5
2021-04-25 12:32:35.862005,annotator4,52_speaker5_female,3,3
2021-04-25 12:33:19.787364,annotator4,22_speaker32_female,5,4
2021-04-25 12:33:59.313188,annotator4,54_speaker3_male,4,4
2021-04-25 12:34:35.724631,annotator4,41_speaker1_female,1,1
2021-04-25 12:35:15.158607,annotator4,36_speaker28_male,2,1
2021-04-25 12:35:48.618439,annotator4,9_speaker41_male,5,4
2021-04-25 12:36:25.868706,annotator4,16_speaker26_female,3,2
2021-04-25 12:37:01.429583,annotator4,20_speaker20_female,3,3
2021-04-25 12:38:12.621020,annotator4,21_speaker38_male,2,2
2021-04-25 12:40:13.392711,annotator4,22_speaker3_male,4,4
2021-04-25 12:40:50.578476,annotator4,39_speaker28_male,3,2
2021-04-25 12:41:27.455870,annotator4,29_speaker35_female,5,5
2021-04-25 12:42:21.994854,annotator4,32_speaker3_male,3,4
2021-04-25 12:43:07.670371,annotator4,23_speaker18_female,4,4
2021-04-25 12:43:46.678527,annotator4,43_speaker35_female,2,2
2021-04-25 13:01:53.241360,annotator4,32_speaker40_male,4,4
2021-04-25 13:02:52.873836,annotator4,40_speaker32_female,4,4
2021-04-25 13:03:27.662121,annotator4,23_speaker1_female,2,2
2021-04-25 13:05:33.578977,annotator4,47_speaker17_female,3,3
2021-04-25 13:06:09.016646,annotator4,11_speaker3_female,3,3
2021-04-25 13:06:51.428591,annotator4,4_speaker23_female,2,2
2021-04-25 13:07:29.645715,annotator4,4_speaker24_female_1,3,4
2021-04-25 13:08:31.599890,annotator4,7_speaker8_female,3,4
2021-04-25 13:09:14.748499,annotator4,19_speaker16_male,2,1
2021-04-25 13:10:14.254266,annotator4,53_speaker18_female_1,3,3
2021-04-25 13:11:05.326664,annotator4,4_speaker0_female,3,3
2021-04-25 13:11:56.132820,annotator4,37_speaker7_male,4,4
2021-04-25 13:13:02.463860,annotator4,21_speaker8_female,4,4
2021-04-25 20:16:55.140290,annotator5,4_speaker27_female,2,2
2021-04-25 20:17:58.961275,annotator5,21_speaker6_female,3,3
2021-04-25 20:19:06.446279,annotator5,31_speaker18_female,3,3
2021-04-25 20:20:41.601229,annotator5,1_speaker3_male,3,4
2021-04-25 20:21:13.458293,annotator5,43_speaker23_female,3,4
2021-04-25 20:22:26.026622,annotator5,11_speaker20_female,2,3
2021-04-25 20:23:47.114721,annotator5,13_speaker5_female,2,3
2021-04-25 20:25:18.368564,annotator5,30_speaker33_female,4,3
2021-04-25 20:26:03.406518,annotator5,44_speaker0_female,4,4
2021-04-25 20:27:13.366940,annotator5,27_speaker3_female,2,3
2021-04-25 20:28:01.568217,annotator5,29_speaker9_female,3,3
2021-04-25 20:34:13.279592,annotator5,36_speaker3_female,2,2
2021-04-26 10:28:54.554458,annotator4,19_speaker0_female,2,3
2021-04-26 10:31:19.918438,annotator4,11_speaker39_male,2,2
2021-04-26 10:33:22.707985,annotator4,19_speaker11_female,4,5
2021-04-26 10:33:47.800906,annotator4,39_speaker27_female_1,2,3
2021-04-26 10:34:21.852250,annotator4,46_speaker22_male,4,4
2021-04-26 10:35:23.703639,annotator4,2_speaker9_female,3,4
2021-04-26 10:36:09.236639,annotator4,30_speaker6_female,3,3
2021-04-26 10:36:39.059323,annotator4,6_speaker29_male,5,4
2021-04-26 10:39:42.910585,annotator4,7_speaker30_male,3,3
2021-04-26 10:40:03.990565,annotator4,51_speaker31_female,3,2
2021-04-26 10:41:28.317446,annotator4,37_speaker5_female,4,4
2021-04-26 10:42:45.802775,annotator4,51_speaker4_female,4,3
2021-04-26 10:44:43.442849,annotator4,43_speaker21_male,2,2
2021-04-26 10:45:35.964523,annotator4,14_speaker30_male,2,3
2021-04-26 10:45:59.957717,annotator4,47_speaker31_female,3,3
2021-04-26 10:46:20.962698,annotator4,47_speaker3_female,2,3
2021-04-26 12:06:56.006440,annotator4,10_speaker16_male,3,3
2021-04-26 12:07:31.489311,annotator4,37_speaker6_female,2,2
2021-04-26 12:08:05.344670,annotator4,29_speaker1_female,1,1
2021-04-26 12:08:37.290787,annotator4,12_speaker28_male,1,1
2021-04-26 12:09:32.944994,annotator4,32_speaker25_male,4,4
2021-04-26 20:56:22.678095,annotator2,8_speaker18_female_1,3,4
2021-04-26 20:57:21.974394,annotator2,29_speaker11_female,2,4
2021-04-26 20:58:18.125379,annotator2,3_speaker19_male,4,2
2021-04-26 20:59:05.568780,annotator2,13_speaker21_male,3,4
2021-04-26 20:59:47.498986,annotator2,4_speaker18_female,5,5
2021-04-26 21:00:12.198271,annotator2,47_speaker3_female_1,2,3
2021-04-26 21:00:46.797902,annotator2,52_speaker5_female,3,3
2021-04-26 21:01:21.217982,annotator2,34_speaker36_male,1,2
2021-04-26 21:02:11.961376,annotator2,32_speaker23_female,3,2
2021-04-26 21:03:47.009075,annotator2,48_speaker9_female,4,3
2021-04-26 21:04:32.472015,annotator2,48_speaker24_female,4,4
2021-04-26 21:05:05.853310,annotator2,1_speaker29_male,4,4
2021-04-26 21:05:47.829295,annotator2,21_speaker22_male,3,3
2021-04-26 21:06:18.536427,annotator2,9_speaker11_female,4,5
2021-04-26 21:07:09.800125,annotator2,35_speaker6_female,4,3
2021-04-26 21:07:39.148020,annotator2,37_speaker5_female,3,3
2021-04-26 21:08:08.744753,annotator2,45_speaker3_female,2,2
2021-04-26 21:08:33.997957,annotator2,54_speaker17_female,3,3
2021-04-26 21:09:17.133213,annotator2,15_speaker42_female_1,3,4
2021-04-26 21:09:47.531566,annotator2,14_speaker30_male,2,2
2021-04-26 21:10:27.865188,annotator2,35_speaker22_male,5,5
2021-04-26 21:11:05.751825,annotator2,28_speaker26_female,4,3
2021-04-26 21:11:43.679252,annotator2,8_speaker25_male,4,5
2021-04-26 21:12:21.551267,annotator2,17_speaker11_female,3,4
2021-04-26 21:12:59.829443,annotator2,9_speaker5_female,2,3
2021-04-26 21:13:35.526112,annotator2,43_speaker6_female,2,2
2021-04-26 21:14:15.139789,annotator2,4_speaker24_female,3,4
2021-04-26 21:14:51.313639,annotator2,13_speaker36_male,2,3
2021-04-26 21:15:38.160776,annotator2,38_speaker35_female,3,4
2021-04-26 21:19:01.605682,annotator2,43_speaker7_male,3,4
2021-04-26 21:19:54.041719,annotator2,36_speaker25_male,3,3
2021-04-26 21:20:39.113568,annotator2,4_speaker3_female,2,2
2021-04-26 21:21:15.133876,annotator2,54_speaker18_female,3,3
2021-04-26 21:21:47.430341,annotator2,28_speaker11_female,3,3
2021-04-26 21:22:14.244804,annotator2,57_speaker3_female,1,1
2021-04-26 21:23:00.658807,annotator2,41_speaker35_female,2,3
2021-04-26 21:24:22.118706,annotator2,10_speaker1_female,1,1
2021-04-26 21:25:08.075603,annotator2,27_speaker22_male,5,5
2021-04-26 21:25:55.187890,annotator2,11_speaker11_female,3,4
2021-04-26 21:26:42.024229,annotator2,16_speaker42_female,3,3
2021-04-26 21:27:16.177151,annotator2,46_speaker1_female,2,2
2021-04-26 21:27:58.000925,annotator2,17_speaker21_male_1,3,3
2021-04-26 21:28:43.614426,annotator2,1_speaker3_male,2,2
2021-04-26 21:29:32.884097,annotator2,13_speaker39_male,1,1
2021-04-26 21:30:05.214824,annotator2,57_speaker25_male,3,4
2021-04-26 21:30:36.922672,annotator2,17_speaker3_female,1,1
2021-04-26 21:31:13.911262,annotator2,28_speaker1_female,1,1
2021-04-26 21:32:06.792176,annotator2,11_speaker42_female,2,3
2021-04-26 21:32:46.741311,annotator2,17_speaker18_female,3,3
2021-04-26 21:33:49.965770,annotator2,49_speaker33_female,3,4
2021-04-26 21:34:33.383993,annotator2,36_speaker18_female,3,4
2021-04-26 21:35:06.701001,annotator2,32_speaker13_male,1,1
2021-04-26 21:35:53.563346,annotator2,32_speaker3_male,2,3
2021-04-26 21:36:18.010552,annotator2,57_speaker2_female,3,3
2021-04-26 21:37:18.591543,annotator2,36_speaker21_male,3,3
2021-04-26 21:38:06.673989,annotator2,16_speaker30_male,1,2
2021-04-26 21:38:39.655697,annotator2,13_speaker5_female,3,3
2021-04-26 21:39:29.554784,annotator2,6_speaker26_female,3,2
2021-04-26 21:40:10.103313,annotator2,20_speaker32_female,4,4
2021-04-26 21:40:57.685724,annotator2,4_speaker24_female_1,3,4
2021-04-26 21:41:36.728468,annotator2,22_speaker31_female,1,2
2021-04-26 21:43:10.526286,annotator2,10_speaker2_female,3,3
2021-04-26 21:44:10.741446,annotator2,2_speaker1_female_1,1,2
2021-04-26 21:44:53.944448,annotator2,39_speaker3_female,3,3
2021-04-26 21:45:44.548338,annotator2,13_speaker3_female_3,3,4
2021-04-26 21:46:27.670652,annotator2,27_speaker7_male,3,4
2021-04-26 21:46:56.997615,annotator2,6_speaker35_female,4,4
2021-04-26 21:47:52.752590,annotator2,50_speaker6_female,1,1
2021-04-26 21:49:09.774923,annotator2,34_speaker33_female,3,3
2021-04-26 21:49:54.443993,annotator2,25_speaker21_male,2,2
2021-04-26 21:50:29.685327,annotator2,28_speaker17_female,3,3
2021-04-26 21:51:50.290920,annotator2,59_speaker21_male,1,2
2021-04-26 21:52:22.536919,annotator2,6_speaker6_female,2,3
2021-04-26 21:53:35.598885,annotator2,47_speaker19_male,2,2
2021-04-26 21:54:16.619850,annotator2,2_speaker3_male,3,3
2021-04-26 21:54:52.204498,annotator2,56_speaker10_female,3,3
2021-04-26 21:55:55.736714,annotator2,34_speaker32_female,3,3
2021-04-26 21:56:18.784975,annotator2,48_speaker3_female,2,2
2021-04-26 21:57:20.526372,annotator2,25_speaker19_male,3,2
2021-04-26 21:58:23.199651,annotator2,5_speaker26_female,4,3
2021-04-26 21:59:08.947356,annotator2,51_speaker12_male,2,2
2021-04-26 22:02:23.148894,annotator2,20_speaker26_female,4,4
2021-04-26 22:04:31.572723,annotator2,19_speaker11_female,4,4
2021-04-26 22:05:45.805856,annotator2,42_speaker10_female,3,3
2021-04-26 22:06:59.148969,annotator2,25_speaker23_female,2,2
2021-04-26 22:07:44.244444,annotator2,15_speaker24_female,2,3
2021-04-26 22:09:41.697042,annotator2,3_speaker11_female,2,2
2021-04-26 22:10:43.367651,annotator2,48_speaker23_female,1,1
2021-04-26 22:12:28.003011,annotator2,23_speaker18_female,3,3
2021-04-26 22:13:07.325342,annotator2,2_speaker1_female,1,1
2021-04-26 22:14:33.586213,annotator2,25_speaker33_female,2,2
2021-04-26 22:15:38.369230,annotator2,21_speaker3_female,1,1
2021-04-26 22:16:43.522644,annotator2,39_speaker22_male,1,2
2021-04-26 22:18:30.712540,annotator2,55_speaker34_female,3,3
2021-04-26 22:20:07.211156,annotator2,52_speaker18_female,4,3
2021-04-26 22:21:51.857800,annotator2,22_speaker39_male,1,1
2021-04-26 22:24:20.921209,annotator2,45_speaker21_male,4,4
2021-04-26 22:25:55.743284,annotator2,33_speaker3_female,3,3
2021-04-26 22:26:50.179668,annotator2,56_speaker11_female_1,1,2
2021-04-26 22:28:26.271037,annotator2,35_speaker2_female,4,4
2021-04-26 22:29:31.910067,annotator2,9_speaker9_female,4,4
2021-04-26 22:30:11.968226,annotator2,10_speaker3_female,1,2
2021-04-26 22:31:02.335126,annotator2,32_speaker3_female,1,1
2021-04-26 22:33:17.911187,annotator2,19_speaker19_male,3,3
2021-04-26 22:34:26.301459,annotator2,30_speaker39_male,1,1
2021-04-26 22:36:15.151110,annotator2,50_speaker18_female_2,2,2
2021-04-26 22:38:24.411022,annotator2,28_speaker2_female,3,3
2021-04-26 22:45:13.620603,annotator2,46_speaker7_male,2,3
2021-04-26 22:45:52.843555,annotator2,35_speaker1_female,2,2
2021-04-26 22:46:59.175931,annotator2,53_speaker13_male,3,2
2021-04-26 22:52:48.522206,annotator2,29_speaker42_female,2,2
2021-04-26 22:53:58.435318,annotator2,47_speaker35_female_1,3,3
2021-04-26 22:55:19.956127,annotator2,35_speaker12_male,1,2
2021-04-26 22:56:25.682927,annotator2,26_speaker27_female_1,1,1
2021-04-26 22:57:17.314187,annotator2,10_speaker13_male,3,1
2021-04-26 22:58:28.635981,annotator2,18_speaker3_female_1,2,3
2021-04-26 23:00:10.202811,annotator2,8_speaker29_male,3,3
2021-04-26 23:00:46.355055,annotator2,20_speaker12_male,1,1
2021-04-26 23:01:51.226726,annotator2,3_speaker6_female,1,2
2021-04-26 23:02:43.104334,annotator2,30_speaker3_female_1,3,4
2021-04-26 23:03:34.319370,annotator2,43_speaker22_male,3,3
2021-04-26 23:04:34.605805,annotator2,41_speaker1_female,1,1
2021-04-26 23:05:14.887339,annotator2,45_speaker2_female,3,4
2021-04-26 23:06:42.193653,annotator2,32_speaker21_male,1,2
2021-04-26 23:07:18.113590,annotator2,15_speaker3_male,2,2
2021-04-26 23:08:34.749608,annotator2,39_speaker29_male,4,2
2021-04-26 23:09:33.797058,annotator2,21_speaker6_female,1,1
2021-04-26 23:10:14.797829,annotator2,32_speaker11_female,3,3
2021-04-26 23:11:22.156254,annotator2,9_speaker19_male,3,2
2021-04-26 23:12:17.290539,annotator2,37_speaker6_female,2,2
2021-04-26 23:12:56.205674,annotator2,12_speaker26_female,5,4
2021-04-26 23:13:31.488649,annotator2,4_speaker2_female,3,3
2021-04-26 23:13:58.670832,annotator2,46_speaker18_female,5,5
2021-04-26 23:15:34.908601,annotator2,16_speaker19_male,3,2
2021-04-26 23:16:12.008185,annotator2,21_speaker9_female,3,3
2021-04-26 23:17:19.037225,annotator2,4_speaker32_female,2,3
2021-04-26 23:18:01.448149,annotator2,10_speaker22_male,2,2
2021-04-26 23:18:43.114462,annotator2,19_speaker1_female,2,2
2021-04-26 23:19:50.087113,annotator2,23_speaker35_female,2,2
2021-04-26 23:20:41.570538,annotator2,27_speaker32_female,4,4
2021-04-26 23:21:49.008826,annotator2,39_speaker3_female_1,2,3
2021-04-26 23:22:26.859663,annotator2,27_speaker18_female,2,3
2021-04-26 23:23:53.428414,annotator2,10_speaker16_male,3,3
2021-04-26 23:24:31.236979,annotator2,7_speaker18_female,3,4
2021-04-26 23:26:01.598412,annotator2,3_speaker13_male,3,2
2021-04-26 23:26:55.464587,annotator2,53_speaker7_male,4,4
2021-04-26 23:28:06.687315,annotator2,18_speaker18_female,1,3
2021-04-26 23:28:37.084789,annotator2,59_speaker12_male,2,3
2021-04-26 23:29:13.509704,annotator2,18_speaker12_male,2,3
2021-04-26 23:29:59.847192,annotator2,6_speaker27_female,2,3
2021-04-26 23:30:39.502403,annotator2,39_speaker27_female_2,1,2
2021-04-26 23:31:26.217542,annotator2,36_speaker2_female,4,4
2021-04-26 23:32:19.989167,annotator2,35_speaker24_female,3,4
2021-04-26 23:33:04.362302,annotator2,33_speaker32_female,3,4
2021-04-26 23:34:00.910292,annotator2,56_speaker22_male,4,5
2021-04-26 23:34:49.161429,annotator2,11_speaker32_female,3,3
2021-04-26 23:35:28.338181,annotator2,13_speaker35_female,2,3
2021-04-26 23:36:08.732721,annotator2,1_speaker1_female,1,2
2021-04-26 23:36:49.222201,annotator2,41_speaker2_female,2,3
2021-04-26 23:37:26.265775,annotator2,30_speaker34_female,3,3
2021-04-26 23:38:21.479012,annotator2,32_speaker18_female,2,3
2021-04-26 23:38:48.557817,annotator2,48_speaker3_female_1,3,4
2021-04-26 23:39:35.353793,annotator2,9_speaker6_female,3,2
2021-04-26 23:40:39.948427,annotator2,43_speaker23_female,2,3
2021-04-26 23:43:40.912250,annotator2,28_speaker3_female,2,3
2021-04-26 23:44:17.820122,annotator2,31_speaker33_female,3,3
2021-04-27 01:11:26.176309,annotator2,34_speaker1_female,1,2
2021-04-27 01:12:47.926929,annotator2,29_speaker21_male,4,4
2021-04-27 01:13:27.722761,annotator2,30_speaker33_female,3,3
2021-04-27 01:14:05.474794,annotator2,2_speaker27_female,2,3
2021-04-27 01:15:04.109874,annotator2,19_speaker3_female,3,4
2021-04-27 01:15:48.592552,annotator2,5_speaker3_female,3,3
2021-04-27 01:16:19.302430,annotator2,11_speaker39_male,1,1
2021-04-27 01:16:57.596916,annotator2,19_speaker36_male,3,3
2021-04-27 09:05:35.848088,annotator1,35_speaker35_female,3,2
2021-04-27 09:09:03.898200,annotator1,28_speaker18_female,3,3
2021-04-27 09:10:01.685109,annotator1,30_speaker35_female,2,2
2021-04-27 09:10:56.378711,annotator1,46_speaker16_male_1,2,2
2021-04-27 09:12:42.568104,annotator1,24_speaker21_male,2,3
2021-04-27 09:15:38.739267,annotator1,37_speaker3_male,2,2
2021-04-27 09:17:15.518792,annotator1,44_speaker6_female,2,2
2021-04-27 09:17:53.704107,annotator1,29_speaker11_female,3,3
2021-04-27 09:18:38.404355,annotator1,7_speaker18_female,3,4
2021-04-27 09:19:12.399506,annotator1,55_speaker34_female,1,1
2021-04-27 09:20:17.106407,annotator1,43_speaker35_female,3,3
2021-04-27 09:21:37.497202,annotator1,33_speaker20_female,1,1
2021-04-27 09:22:54.933418,annotator1,45_speaker26_female,3,2
2021-04-27 09:23:52.395303,annotator1,17_speaker19_male,2,1
2021-04-27 09:24:36.481691,annotator1,15_speaker18_female,3,4
